Income,Age,Years_of_Experience,Married/Single,Years_in_Current_Job,Years_in_Current_House,Owns_a_Car,Owns_a_House,Renting_a_House,Defaulted
6987406,27,10,1,8,11,0,0,1,1
3033225,71,2,1,2,14,0,0,1,0
8727611,43,6,1,6,11,0,0,1,1
4392927,41,2,1,2,13,0,0,1,1
1659986,43,11,1,11,11,0,0,0,0
4724398,78,6,1,3,11,0,1,0,0
3191887,76,3,1,3,14,1,1,0,0
9127290,22,11,1,3,14,0,0,1,1
1818040,54,1,1,1,14,0,0,1,1
5809882,37,7,1,7,12,0,0,1,1
5278598,57,12,1,9,13,1,0,1,0
8492379,28,16,1,14,11,0,0,1,1
7157631,30,13,1,10,14,1,1,0,0
5792307,24,9,1,8,13,1,0,1,0
7600658,49,3,1,3,13,1,0,1,0
4942553,33,1,1,1,11,0,0,1,0
9641617,61,6,1,6,10,0,0,1,0
9341101,61,18,1,11,12,0,0,1,0
8619794,58,2,1,2,12,0,0,1,0
1024141,27,18,1,4,11,1,0,1,0
9979065,49,8,1,8,13,1,0,1,0
8618183,74,6,1,3,11,0,0,1,0
5204762,74,16,1,6,11,0,0,1,0
7049933,23,16,1,5,10,0,0,1,1
5294136,72,15,1,7,12,0,0,1,0
1510736,37,12,1,5,12,0,0,1,1
6620363,45,10,1,10,12,0,0,1,0
5109740,39,6,1,6,14,0,0,1,1
3606900,71,7,1,7,13,0,0,1,0
980080,50,11,1,11,11,0,0,1,0
5922261,43,6,1,6,14,0,0,1,1
3772124,45,6,1,6,10,0,0,1,1
3458394,56,9,1,9,12,1,0,1,0
6715263,29,0,1,0,11,0,0,1,1
8817620,75,4,1,3,13,0,0,1,1
1025043,75,5,1,5,10,0,0,1,1
2837107,70,3,1,3,11,0,0,1,1
6325118,21,13,1,11,12,0,0,1,1
7306574,71,19,1,12,11,0,0,1,0
6963246,35,16,1,14,12,0,0,1,1
7743419,71,15,1,14,14,0,0,1,1
2018913,68,7,1,7,13,1,0,1,0
3304937,63,19,1,14,13,1,0,1,0
974748,42,6,1,6,11,0,0,1,0
897935,75,7,1,7,10,0,0,1,0
8316469,40,11,1,5,10,0,0,1,0
9700230,55,20,1,8,13,0,0,1,1
4400395,70,1,1,1,12,0,0,1,0
8843013,21,10,1,3,12,0,0,1,1
8161703,34,2,0,2,11,1,0,1,0
9397962,58,3,0,3,14,0,0,1,0
6973577,43,15,0,5,11,1,0,1,1
7769983,61,19,1,8,14,0,0,1,1
4448630,39,3,1,3,14,0,0,1,0
6584784,64,1,1,1,13,0,0,1,0
3390492,54,13,0,10,14,0,0,1,1
8416812,70,4,1,4,14,1,0,1,0
8886565,68,14,1,5,14,0,0,1,0
5927472,54,1,1,1,10,0,0,1,0
992566,24,7,1,7,14,0,0,1,0
4435200,60,15,1,5,10,0,0,1,1
7747841,71,14,1,5,10,0,0,1,0
138060,41,14,1,11,10,0,0,1,0
8785845,69,8,1,6,14,0,0,1,1
9768782,61,10,1,5,11,1,0,1,1
6860791,47,2,1,2,10,1,0,1,1
2217063,34,3,1,3,11,0,0,1,0
1210918,64,8,1,5,12,1,0,1,0
8076327,22,12,1,7,11,0,0,1,1
9270608,79,14,1,4,12,0,0,1,1
5143268,53,4,1,4,11,0,0,1,1
7492021,55,19,1,4,13,0,0,1,0
3111279,45,15,1,6,13,1,0,1,0
8927753,25,17,1,13,13,1,0,1,1
9437993,77,11,1,11,14,0,1,0,0
2250273,42,16,1,8,11,1,0,1,0
7412737,75,16,1,10,14,0,0,1,0
7831306,21,3,1,3,12,1,0,1,0
9292764,47,0,1,0,12,0,1,0,0
1117930,79,15,1,9,12,0,0,1,1
1161306,32,5,1,5,10,0,0,1,0
470555,50,10,1,3,14,0,1,0,0
7232098,79,19,1,10,10,1,0,1,0
5581770,56,12,1,8,13,0,1,0,0
7059372,43,4,0,4,13,0,1,0,1
4811867,41,18,0,10,10,0,0,1,0
1839079,43,11,0,10,11,0,0,1,1
7319293,40,6,1,4,14,0,0,1,0
9849899,39,8,1,5,13,0,0,1,1
6868118,25,16,1,13,13,0,0,1,1
5032273,53,2,1,2,12,0,0,1,0
6088232,58,18,1,4,10,0,0,1,0
3802714,71,16,1,8,13,0,0,1,0
3745099,27,10,1,10,11,0,0,1,1
5693247,32,19,1,8,13,1,0,1,0
7129893,61,3,1,3,13,1,0,1,1
6794531,68,20,1,14,10,0,0,1,0
3412117,76,3,1,3,14,1,0,1,1
5098928,71,17,1,4,11,0,0,1,0
9287205,68,9,1,8,11,0,0,0,0
9371221,74,2,1,2,13,0,0,1,1
3212655,67,19,1,7,14,0,0,1,1
1580526,55,5,1,5,13,0,0,1,0
2165988,58,14,1,6,13,0,1,0,0
2460413,61,15,1,6,12,0,0,1,0
5465804,32,10,1,6,12,1,0,1,1
4433480,27,9,1,9,12,0,0,1,0
3135881,65,8,1,8,14,0,0,1,0
1171428,45,11,1,5,11,1,0,1,1
8261729,69,19,1,7,10,1,0,1,0
7977885,70,19,1,6,10,1,0,1,0
7887382,37,2,1,2,11,0,0,1,1
4373442,46,1,1,1,10,0,0,1,0
3199428,71,14,1,3,13,0,0,1,0
6243139,37,18,1,9,10,0,0,1,0
455805,72,0,1,0,12,0,0,1,1
3497108,27,20,1,10,13,0,0,1,0
6014798,50,1,1,1,14,1,0,1,0
9002497,25,11,1,11,12,0,0,1,0
4515909,22,12,1,7,13,1,0,1,0
76353,45,6,1,6,13,1,0,1,1
710851,21,19,1,14,12,1,0,1,0
5814186,56,20,1,5,12,0,0,1,1
9314999,51,20,0,7,10,0,0,1,1
289113,40,5,1,5,12,1,0,1,1
9085689,26,1,1,1,13,0,0,1,0
469269,65,7,1,3,12,0,0,1,1
9230149,58,3,1,3,13,0,0,1,0
7993188,66,6,1,6,10,0,0,0,0
2460009,62,9,1,6,13,0,0,1,0
6068842,29,6,1,6,14,0,0,1,1
4710960,59,10,1,10,13,0,0,1,0
1988524,50,6,1,6,13,0,0,1,1
6207088,35,16,1,13,13,0,0,1,1
3460313,77,18,1,11,12,1,0,1,0
181844,33,6,0,6,11,0,0,1,0
6039408,61,0,0,0,14,0,0,1,0
2900446,45,20,1,6,10,0,1,0,0
6653271,49,11,1,11,10,0,0,1,1
418087,35,20,1,6,10,1,0,1,0
7747297,34,2,1,2,11,0,0,1,0
2829317,46,13,1,7,11,0,0,1,0
1556371,39,11,1,8,13,0,0,1,1
7829682,76,6,1,5,12,0,0,1,1
2704782,79,6,1,6,14,0,0,1,0
2386962,43,1,1,1,14,0,1,0,0
4665440,59,5,1,5,11,0,0,1,0
3491986,55,18,1,6,12,1,0,1,1
3212655,67,19,1,7,14,0,0,1,1
3632655,76,18,1,12,10,0,0,1,1
1489858,24,16,1,11,14,1,1,0,0
3741822,37,14,1,12,14,0,0,1,0
9311486,68,9,1,9,12,0,0,1,0
2844373,28,3,1,3,11,0,0,1,1
6496851,27,1,1,1,14,1,0,1,1
7086647,24,4,0,4,14,0,0,1,0
5683509,62,19,1,4,14,0,0,1,0
6877905,40,9,1,7,11,1,0,1,1
7716196,27,5,1,5,14,0,0,1,0
8822942,65,13,1,8,12,0,1,0,0
6457218,39,3,1,3,11,1,0,1,0
1619940,48,12,1,11,11,0,0,1,0
5712077,21,0,1,0,12,0,0,1,1
4426457,76,13,1,4,14,1,0,1,0
9693465,74,9,1,5,12,0,0,1,0
9787696,69,5,1,5,12,1,0,1,0
2748810,71,2,1,2,10,0,0,1,1
9409023,43,5,1,4,11,0,0,1,0
9861298,59,16,1,9,11,0,0,1,1
6932405,40,6,1,6,14,0,0,1,1
9463081,24,1,1,1,10,0,0,1,0
2431771,24,10,0,10,12,0,0,1,0
3298975,49,8,1,8,12,1,0,1,1
1735303,41,7,1,7,11,0,0,1,0
7013255,75,10,1,10,11,1,1,0,1
2935149,66,2,1,2,10,0,0,1,1
3420288,71,16,1,4,14,0,0,1,0
585110,40,3,1,3,13,0,0,1,1
250306,23,15,1,10,14,0,0,1,1
6868153,27,5,0,5,12,1,1,0,0
4191292,21,17,1,12,14,0,0,1,1
9861298,59,16,1,9,11,0,0,1,1
5420501,26,17,1,9,13,0,0,1,1
601404,47,20,1,8,10,0,0,1,1
6715263,29,0,1,0,11,0,0,1,1
7779633,57,10,1,10,13,0,0,1,0
9815414,26,5,1,5,14,0,0,1,1
7503751,27,17,1,8,14,0,0,1,1
9267569,48,11,1,11,12,0,0,1,1
2034897,38,20,1,9,12,0,0,1,0
6468679,60,3,1,3,13,1,0,1,0
2460413,61,15,1,6,12,0,0,1,1
6787239,44,20,1,12,14,0,0,1,0
4050425,77,17,1,3,14,0,0,1,1
4734263,53,7,1,7,11,0,0,1,1
3607368,27,19,1,13,11,1,0,1,1
7438038,33,6,1,6,12,0,0,0,0
1303701,34,20,1,3,13,0,0,1,1
8755876,40,19,1,3,13,0,0,1,0
6255658,63,9,1,5,11,0,0,1,0
1278713,31,14,1,13,13,0,0,1,0
3491608,30,3,1,3,14,0,0,1,0
5824192,74,20,1,6,14,0,0,1,0
7332190,34,18,1,10,13,1,0,1,0
1406855,42,4,1,4,12,0,0,1,0
7167762,49,14,1,12,14,0,0,1,1
5821391,67,6,1,4,12,0,0,1,0
5643939,76,11,1,3,11,1,0,1,0
4556669,50,2,1,2,13,1,0,1,0
8675283,65,20,1,13,13,0,0,1,0
3864475,44,14,1,10,11,0,0,1,1
5421595,45,4,1,4,12,0,0,1,1
5272729,28,17,1,12,10,0,0,1,0
4827731,30,0,1,0,13,1,0,1,1
7923171,31,17,0,5,12,0,0,1,1
9055988,27,6,1,3,10,0,0,1,1
3254201,31,14,0,6,14,0,0,1,0
2537444,49,1,1,1,12,1,0,1,0
7154493,28,4,1,4,13,0,0,1,1
3285395,72,19,1,13,12,0,0,1,1
1462402,48,4,1,4,11,0,0,1,0
1106260,39,8,1,8,10,0,1,0,1
6810655,30,11,1,10,12,0,0,1,1
739809,55,4,1,4,12,0,0,1,1
5546336,35,11,1,11,13,0,0,1,0
6004185,36,1,1,1,13,1,0,1,0
515388,71,11,1,8,12,0,0,1,0
974413,35,1,1,1,14,0,0,1,1
8964066,37,6,1,5,12,0,0,1,0
6896303,25,7,1,7,13,0,0,1,0
9218490,63,12,1,10,13,1,0,1,1
8527776,54,2,1,2,11,0,0,1,1
1711437,46,15,1,4,14,0,0,1,0
5554436,76,19,1,12,11,1,0,1,0
3267322,37,9,1,9,10,1,0,1,0
7757255,75,0,1,0,14,0,0,1,0
7173925,24,6,1,6,12,0,0,1,0
4161972,41,16,1,9,11,0,1,0,0
9029413,72,6,1,6,14,1,0,1,0
6733662,60,20,1,12,11,0,0,1,1
6905894,39,8,1,7,11,1,0,1,0
6672263,75,8,0,8,13,1,0,1,0
9468291,32,0,1,0,12,0,0,1,0
3285395,72,19,1,13,12,0,0,1,1
3603703,75,2,1,2,12,0,1,0,0
432951,45,1,1,1,11,1,0,1,1
4264991,53,6,1,6,12,0,0,1,0
2322708,25,5,0,5,12,0,0,1,0
7974415,42,5,1,5,13,0,0,0,1
5899739,75,11,1,3,12,1,0,1,0
5478075,42,12,1,7,13,0,0,1,0
531824,33,1,1,1,14,1,0,1,0
4939158,65,12,1,7,14,0,0,1,1
1640008,38,5,1,5,12,0,0,1,0
8692016,22,10,1,8,13,1,0,1,0
8273281,39,1,1,1,12,0,0,1,0
3941355,71,14,0,12,10,0,0,1,1
9109752,69,16,1,7,13,1,0,1,1
2065698,24,10,1,5,11,1,0,1,0
5505572,45,1,0,1,12,1,0,1,0
1697857,27,16,1,14,10,0,0,1,0
8370021,40,5,1,5,14,0,0,1,0
4031882,35,4,1,4,10,1,0,1,0
971966,79,10,1,5,12,1,0,1,0
7167762,49,14,1,12,14,0,0,1,1
9063924,47,19,1,9,11,0,0,1,0
4806237,79,10,0,4,11,0,0,1,1
9851400,32,5,1,4,13,1,0,1,0
1241053,22,20,1,7,12,1,0,1,0
1871076,52,18,1,3,10,0,0,1,1
9853457,60,5,1,3,12,0,0,1,0
2737450,33,14,1,14,13,1,0,1,0
3940320,62,10,1,9,10,1,0,1,0
3932375,51,19,1,8,12,1,0,1,0
3372200,32,11,0,4,12,0,0,1,0
9492571,40,19,1,3,11,0,0,0,1
9530255,35,16,1,13,12,1,0,1,0
3957826,78,13,1,11,11,0,0,1,1
1883575,49,16,1,14,12,1,0,1,0
7040457,41,20,1,7,10,1,0,1,0
6891271,45,9,1,9,10,0,0,1,0
9173731,47,3,1,3,12,0,0,1,0
4329497,66,2,1,2,11,0,0,1,1
3524413,77,5,1,5,11,0,0,1,1
5278110,45,10,1,8,10,1,0,1,1
176139,48,20,1,9,14,0,0,1,1
1356086,27,5,1,5,14,1,0,1,1
2854227,57,3,1,3,13,0,0,1,0
603307,46,12,0,12,10,1,0,1,1
2620497,39,6,0,4,12,0,0,0,1
3049346,26,5,0,3,12,0,0,1,0
1514337,58,8,1,8,13,1,0,1,0
5665869,51,4,1,4,13,0,0,1,0
9161347,55,5,1,3,11,0,0,1,0
8557058,33,2,1,2,14,0,0,1,1
5554078,70,1,1,1,11,0,0,1,0
3140751,21,2,1,2,10,0,0,1,0
6237498,52,1,1,1,13,1,0,1,0
2844373,28,3,1,3,11,0,0,1,1
7146402,23,20,1,4,14,0,0,1,1
1733607,65,10,1,7,10,0,0,1,1
2619515,49,8,1,8,13,1,0,1,0
9290267,54,4,1,4,14,1,0,1,1
8444788,28,2,1,2,14,0,0,1,1
681686,71,18,1,13,10,0,0,1,1
8615453,67,18,1,11,14,1,0,1,0
3208322,55,18,1,8,12,0,0,1,0
9317664,62,8,1,8,12,1,0,1,0
6839218,44,14,1,11,12,0,0,1,1
2408696,26,11,1,11,11,0,0,1,0
2667061,56,18,0,6,10,0,0,1,0
5737594,26,11,1,10,12,0,0,1,1
2814511,78,19,1,6,10,1,0,1,0
1857595,26,19,1,12,13,0,0,1,1
3539122,28,11,1,4,13,0,0,1,1
7947428,33,17,1,7,13,0,0,1,0
9069784,44,18,1,13,11,0,0,1,0
9893929,53,0,1,0,10,0,0,1,0
9261400,40,17,1,10,12,0,0,1,0
5575960,49,6,1,6,10,1,0,1,1
8563270,52,1,1,1,12,1,0,1,0
9820919,25,1,1,1,13,0,0,1,0
7915651,64,8,1,3,12,0,0,1,0
8818909,41,6,1,3,13,1,0,1,0
9451139,22,17,1,14,14,0,0,1,1
5035598,38,18,1,14,14,0,0,1,0
1362373,21,0,1,0,10,0,0,1,1
9031034,60,3,1,3,14,0,0,1,0
9218490,63,12,1,10,13,1,0,1,1
330553,69,10,1,10,10,1,0,1,0
2844148,65,2,1,2,12,0,0,1,0
4283018,74,13,1,3,13,0,0,1,0
3879880,49,10,1,10,12,0,0,1,0
8835486,55,0,1,0,14,0,0,1,0
8925422,72,14,1,6,10,1,0,1,0
7877571,25,1,1,1,12,0,0,1,0
87524,48,18,1,11,12,0,0,1,0
2936274,49,4,1,4,10,0,0,1,1
1635887,79,5,1,5,14,1,1,0,1
7234302,31,1,1,1,11,0,0,1,0
2282442,47,4,1,4,13,1,0,1,1
665309,69,11,1,11,11,0,0,1,0
7864739,61,10,1,5,11,0,0,1,1
8314069,31,17,1,8,14,0,0,1,1
1319255,34,15,1,14,13,0,0,1,1
4566497,61,1,1,1,10,0,0,1,0
4305317,75,6,1,6,12,0,0,1,1
5073397,41,9,1,4,12,0,0,1,1
3182325,75,15,1,7,13,0,0,1,0
7739314,74,5,1,5,11,1,1,0,0
715648,33,0,1,0,12,0,0,1,0
7571507,74,17,1,3,12,0,0,1,0
4301546,66,12,1,8,11,1,0,1,1
270761,48,1,1,1,11,0,0,1,1
9789626,21,20,1,4,13,0,0,1,1
8561605,41,16,1,9,11,0,0,1,0
7832535,26,12,1,10,14,1,0,1,0
7748694,51,11,1,11,12,0,0,1,0
2881888,61,4,1,4,14,1,0,1,1
6483186,37,14,1,3,13,0,0,1,0
5253347,23,5,1,5,13,0,0,1,0
7055950,79,9,1,9,12,1,0,1,1
282422,28,16,0,6,13,1,0,1,0
3184062,24,17,0,4,10,0,0,1,1
8693161,53,5,0,3,10,1,0,1,0
8039588,41,2,1,2,11,0,0,1,0
8143086,22,3,1,3,11,0,0,1,1
211297,55,2,1,2,14,0,0,1,0
8447422,49,19,1,13,10,1,0,1,0
2133633,79,3,1,3,12,0,0,1,0
5265885,75,4,0,4,13,0,0,1,0
572808,67,2,1,2,13,0,0,1,0
2649521,69,14,1,7,12,0,0,1,0
6216195,65,13,1,12,11,1,0,1,1
532746,78,18,0,10,12,1,0,1,1
624985,47,11,1,6,11,0,0,1,1
5515243,64,12,1,11,12,0,0,1,1
8508233,41,17,1,6,13,1,0,1,1
2525868,32,16,0,5,10,1,0,1,0
6550926,35,1,1,1,11,0,0,1,1
6504393,57,7,1,4,13,0,0,1,1
5671193,30,20,1,11,14,0,0,1,1
8683216,21,0,0,0,12,0,0,1,1
8262466,46,4,1,4,13,0,0,1,0
6058793,45,0,1,0,12,0,0,1,0
2713771,78,4,1,4,10,1,0,1,0
2299667,24,10,1,10,13,0,0,1,0
1330107,61,13,1,11,12,0,0,1,1
9597503,47,13,1,7,10,0,0,1,1
6588127,76,5,1,5,10,0,0,1,1
1855089,43,19,1,10,12,0,0,1,0
6943697,37,14,1,3,12,0,0,1,1
3336849,22,2,1,2,14,0,0,1,0
915146,50,4,1,4,13,0,1,0,1
3285395,72,19,1,13,12,0,0,1,1
1483601,62,13,1,13,14,1,0,1,1
711059,22,20,1,11,10,0,0,1,0
4727668,62,20,1,7,10,1,0,1,1
9723891,31,9,1,9,14,1,0,1,0
3189526,77,11,1,11,10,0,0,0,0
5502824,54,16,1,12,10,1,0,1,1
2366869,27,7,0,7,10,1,0,0,0
4693514,36,4,1,4,12,1,0,1,1
1849627,68,5,1,3,11,0,0,1,1
1567163,68,7,1,7,10,0,0,1,0
5778620,70,19,1,13,14,1,0,1,0
2376301,49,17,1,4,13,0,1,0,0
6580482,48,11,1,7,10,0,0,1,0
368919,58,1,1,1,14,0,0,1,0
1645509,73,13,0,9,14,0,0,1,0
1072440,29,15,1,6,12,0,0,1,1
3616979,40,17,1,9,11,0,0,1,0
3610058,56,20,1,3,12,1,0,1,0
6274008,47,20,1,9,13,0,0,1,0
1604428,66,20,1,12,14,0,0,1,1
2162632,76,7,1,7,10,1,0,1,1
6418426,25,13,1,11,14,1,0,1,1
8105757,41,5,1,4,11,0,0,1,0
5245619,42,5,1,5,14,0,0,1,1
4363781,76,9,1,9,10,0,1,0,0
5950133,58,7,1,7,10,0,0,1,0
5822214,26,12,1,4,13,0,0,1,0
9598368,45,10,1,10,10,1,0,1,0
7968822,24,13,1,3,13,0,0,1,0
1666705,35,9,1,7,11,1,0,1,0
8434862,27,9,1,5,11,0,0,1,1
1050149,33,5,1,5,13,0,0,1,1
8076327,22,12,1,7,11,0,0,1,0
9919576,45,20,1,6,13,0,0,1,0
4818161,77,3,1,3,10,0,0,1,0
8242570,60,17,1,13,13,1,0,1,1
7764998,33,9,0,7,14,1,0,1,0
2158013,21,6,1,6,10,1,1,0,0
3207222,28,3,1,3,10,1,0,1,0
5959497,70,8,1,8,11,0,0,1,0
430010,26,12,1,10,10,1,0,0,1
5023719,40,8,1,8,14,0,0,1,0
1151777,41,0,1,0,10,0,0,1,0
1578598,50,11,1,11,11,0,0,1,1
6315861,25,11,1,5,14,0,0,1,0
927040,72,0,1,0,13,1,1,0,0
6548472,41,15,1,7,14,0,0,1,0
9978516,51,5,1,5,14,0,0,1,0
5155046,27,2,1,2,10,0,1,0,1
6365998,45,8,1,4,10,0,0,1,0
2065698,24,10,1,5,11,1,0,1,0
3304937,63,19,1,14,13,1,0,1,0
3040483,33,7,1,7,11,1,0,1,1
551210,32,5,1,3,10,1,0,1,0
5823407,68,8,1,8,14,0,0,1,1
5953166,24,3,1,3,13,1,0,1,0
110031,34,4,1,4,13,0,0,1,0
4392927,41,2,1,2,13,0,0,1,1
6123115,27,16,1,10,11,0,0,1,1
6174825,47,19,1,6,14,0,0,1,0
7156599,22,0,1,0,12,0,0,1,0
6609600,61,7,1,7,10,0,0,1,0
77279,69,17,1,10,14,0,0,1,0
3700179,75,15,1,10,11,0,0,1,0
9775983,65,6,1,6,12,0,0,1,1
5416115,55,15,1,3,12,0,0,1,0
7234302,31,1,1,1,11,0,0,1,0
7720372,72,6,1,6,11,1,0,1,1
3093390,25,20,1,13,13,1,0,1,0
5501513,78,11,1,11,14,0,0,1,1
4684497,34,14,1,11,10,1,0,1,1
2813026,68,17,1,5,14,1,0,1,0
893850,73,2,1,2,13,1,0,1,1
3188212,61,14,1,10,12,0,0,1,1
1072440,29,15,1,6,12,0,0,1,1
6687286,31,10,1,5,11,1,0,1,1
8964250,72,3,1,3,14,0,1,0,0
9441892,51,0,1,0,11,1,0,1,0
7268991,35,7,1,7,10,1,0,1,0
5272864,40,19,1,13,11,1,0,1,0
2726309,21,13,1,10,11,1,0,1,0
8786565,42,5,1,4,12,0,0,1,0
2028733,38,4,1,4,11,1,0,1,0
5238806,65,3,1,3,12,0,0,1,1
265272,75,20,1,6,14,0,0,1,1
8891641,67,15,1,7,12,0,0,1,0
3253176,60,10,1,5,11,1,0,1,0
612456,54,16,1,9,11,0,0,1,1
9663578,71,16,1,11,14,0,0,1,1
8454331,61,3,0,3,11,0,0,1,0
7102815,30,13,1,13,13,0,0,1,1
6548997,46,11,1,4,14,0,0,1,1
3941355,71,14,0,12,10,0,0,1,1
3417372,35,16,1,13,10,0,0,1,0
1559280,56,20,1,11,14,1,0,1,0
7280359,21,11,1,6,10,0,0,1,1
8176357,45,4,1,4,13,0,0,1,0
7509186,62,12,1,4,12,0,0,1,0
3498172,72,1,1,1,11,0,0,1,0
4496905,54,11,1,11,11,0,0,0,0
7273528,41,10,1,3,11,0,0,1,0
4400632,24,16,1,12,13,0,0,1,1
1872803,50,1,0,1,10,0,0,1,0
2740967,63,5,1,5,13,0,0,1,1
649902,54,15,1,8,11,0,0,1,1
9663578,71,16,1,11,14,0,0,1,1
5024029,22,6,1,3,12,0,0,1,1
4460536,26,18,1,9,11,0,0,1,0
8407932,26,14,1,6,11,1,0,1,0
6044767,60,12,1,10,13,1,0,1,0
1926604,37,14,1,12,14,0,0,1,1
4648352,32,0,1,0,13,0,0,1,1
4849926,57,2,1,2,11,1,1,0,0
7864739,61,10,1,5,11,0,0,1,1
3038020,30,15,1,4,10,1,0,1,1
1136298,22,6,1,6,11,0,0,1,0
3017006,32,4,1,4,11,1,0,1,0
1562434,31,14,1,10,11,0,0,1,0
1255635,68,10,1,10,14,0,0,1,0
7762120,44,5,1,5,10,0,0,1,1
533359,50,7,1,6,11,0,0,1,0
9238134,78,2,1,2,11,0,0,1,0
9222108,78,9,1,9,12,0,0,1,0
1735303,41,7,1,7,11,0,0,1,0
2802877,70,14,1,10,11,0,0,1,1
6537793,33,5,1,5,10,0,0,1,0
90178,76,9,1,9,11,0,0,1,1
3979671,42,16,1,5,13,1,0,1,0
3775604,46,11,1,5,11,0,0,1,1
9368529,59,7,1,7,10,0,0,1,0
7198404,29,19,1,6,14,1,1,0,1
5505572,45,1,0,1,12,1,0,1,0
2210619,63,15,1,6,10,0,0,1,1
9676479,48,17,0,14,14,0,0,1,0
9063924,47,19,1,9,11,0,0,1,0
4512216,76,18,1,7,14,0,0,1,0
4924865,46,18,1,14,11,0,0,1,0
2162632,76,7,1,7,10,1,0,1,1
4145727,27,11,1,6,12,0,0,1,1
6678526,35,1,1,1,14,0,0,1,0
5351331,78,1,0,1,14,1,0,1,0
2018172,73,15,1,3,12,0,0,1,0
2939017,21,4,1,4,12,0,0,1,0
510912,32,5,1,5,12,1,0,1,0
5190338,50,9,1,6,13,0,0,1,0
4400405,73,17,1,8,12,1,0,1,0
7457884,42,1,1,1,11,1,0,1,1
5581770,56,12,1,8,13,0,1,0,0
974413,35,1,1,1,14,0,0,1,1
2192899,45,12,1,6,10,0,0,1,0
1872336,28,3,1,3,12,1,0,1,0
2853298,23,16,1,13,11,1,0,1,0
1629140,33,7,1,7,13,0,0,1,0
279696,49,17,1,12,13,1,0,1,0
3711307,22,20,1,10,12,1,0,1,1
7396856,76,3,1,3,10,1,0,1,0
3090546,54,9,1,5,12,0,0,1,1
2139680,76,8,1,4,12,1,0,1,0
9819070,25,11,1,6,10,0,0,1,1
4251239,79,2,1,2,14,0,0,1,1
4539857,43,4,1,4,14,0,0,1,0
4273001,62,14,1,14,14,1,0,0,1
4862321,65,16,0,9,11,1,0,1,0
7301638,75,17,1,14,11,0,0,1,0
8161703,34,2,0,2,11,1,0,1,0
6896303,25,7,1,7,13,0,0,1,1
6014798,50,1,1,1,14,1,0,1,0
6550926,35,1,1,1,11,0,0,1,1
9585722,37,18,1,14,11,1,0,1,0
2167931,58,13,0,9,11,0,0,1,1
5082664,41,12,1,5,12,1,0,1,0
1494586,63,20,1,3,11,1,0,1,0
2617628,46,1,1,1,11,0,0,1,1
5465826,73,18,1,3,12,0,0,1,0
9723891,31,9,1,9,14,1,0,1,0
6173369,70,17,1,14,14,0,0,1,0
5639383,37,5,1,4,12,0,0,1,1
5199470,28,16,1,4,14,0,0,1,0
3625764,31,13,0,6,13,0,0,1,1
7517800,76,12,1,12,11,1,1,0,0
9627469,48,17,0,6,14,0,0,1,0
3245048,38,8,1,8,13,1,0,1,0
3413189,60,1,1,1,13,0,0,1,1
4131397,33,17,1,13,12,1,0,1,0
9733213,59,14,1,14,14,0,0,1,0
2703393,34,17,1,13,13,0,0,0,0
7773112,25,2,1,2,11,1,0,1,1
3711494,63,6,1,6,14,1,0,1,1
4342058,26,4,1,4,10,1,0,1,0
7440935,34,0,1,0,14,1,0,1,0
8366327,56,2,1,2,10,1,0,1,0
2336648,25,9,0,6,11,1,0,1,0
39724,33,6,1,4,10,0,0,1,0
5294937,53,8,0,8,12,0,0,1,1
6654390,67,15,1,4,13,1,0,1,1
7450646,55,19,1,4,10,1,0,1,0
5094060,50,9,1,9,12,1,0,1,0
3090546,54,9,1,5,12,0,0,1,1
2568817,78,5,1,5,14,1,1,0,1
5075609,73,9,1,4,14,0,0,1,0
4556669,50,2,1,2,13,1,0,1,0
1303925,57,11,1,11,14,0,0,1,0
371912,35,18,0,3,13,0,0,1,0
7058931,40,10,1,10,13,0,0,1,1
1827594,55,17,0,6,11,0,1,0,0
3048882,43,20,1,3,10,0,0,1,1
9938741,79,4,1,4,12,1,0,1,0
9237126,25,16,1,3,10,0,1,0,0
9250350,42,9,1,4,10,0,0,1,1
3545954,33,14,1,14,11,1,0,1,1
1110972,46,15,1,7,13,1,1,0,0
9841721,58,19,1,9,12,0,0,1,0
6006615,62,19,1,12,12,0,0,1,0
600473,24,11,1,6,14,0,0,1,1
7710784,61,19,1,3,10,1,0,1,1
5091752,66,2,1,2,11,0,0,1,1
1038909,58,19,1,4,11,1,0,1,1
7747841,71,14,1,5,10,0,0,1,0
9456793,35,10,1,10,13,0,0,1,0
1565345,37,5,1,4,14,0,0,1,0
2139680,76,8,1,4,12,1,0,1,0
1406482,34,7,1,7,11,0,0,1,0
5665869,51,4,1,4,13,0,0,1,0
6506739,50,4,1,4,11,0,0,1,0
3933458,23,15,1,8,13,0,0,1,0
8769550,23,13,1,9,10,0,0,1,1
3338595,23,15,1,4,10,0,0,1,1
2788553,50,10,1,10,10,0,0,1,1
8780860,49,18,1,8,14,0,0,1,0
7351555,58,16,1,8,11,1,0,1,0
8645202,65,9,1,9,13,0,1,0,0
6626762,24,2,1,2,10,0,0,1,0
4227094,70,10,1,3,12,1,0,1,0
9731801,72,3,1,3,12,0,1,0,1
8233779,78,14,1,11,13,0,0,1,0
5000063,38,17,1,5,11,0,0,1,1
3076886,79,11,1,10,14,0,0,1,1
5726598,48,6,0,6,13,0,0,1,0
7275621,78,18,1,9,12,0,0,1,1
4496096,55,17,1,13,13,1,0,1,1
